,timestamp,webUrl,headline,sectionId,sectionName,site,bodyContent,authorUrl,authorFirstName,authorLastName
378,2015-01-03T06:00:10Z,https://www.theguardian.com/tv-and-radio/2015/jan/03/british-beer-alliance-new-advert,Britain’s Beer Alliance’s new advert,tv-and-radio,Television & radio,The Guardian,"   Britain’s Beer Alliance couldn’t sound more like a group of mates who gave themselves a fancy name to justify time spent in the pub if it tried. (“Honestly love, it’s actually an alliance.”) Anyway, they’ve decided their favourite drink needs a new image. It’s not a surprise really, given that between Stella Artois and Fosters’ advertising campaigns you’d be mistaken for thinking that the only people downing pints in the UK are Aussie lads with a penchant for French Nouvelle Vague directors. There’s the craft beer crew too, of course, but you’d hardly expect the bosses of British Beer Alliance to care too much about what graphic designers drink before they go and see the War On Drugs play live, would you? Instead, they’ve elected to rebrand beer as a lovely nectar suitable for everyone. Director Michael Winterbottom takes time out from shooting Steve Coogan and Rob Brydon blasting Michael Caine impressions at one another to helm the ad, which shows beers of all sizes and strengths being enjoyed by people over Sunday lunch, beach barbecues and even at a Bake Off-style fete. Basically, if the Beer Alliance have their way, every act of ingestion will be accompanied by a pint. “Lunch on your own in the work canteen? There’s a beer for that.” “That cereal bar you had for breakfast? Why not pair it with a pale ale?” “You know what goes well with chewing gum? Beer. Beer does.” They won’t rest until every last birthday party and business meeting is filled entirely with half-cut bods nursing gassy guts and a hangover. Go home beer, you’re drunk.",profile/david-renshaw,renshaw,david
379,2015-01-03T06:00:10Z,https://www.theguardian.com/tv-and-radio/2015/jan/03/david-hepworth-on-radio-self-orbits-cern-cocktail-sticks-and-what-else-to-listen-to-this-week,"David Hepworth on radio: Self Orbits Cern, Cocktail Sticks and what else to listen to this week",tv-and-radio,Television & radio,The Guardian,"In Self Orbits Cern (Weekdays, 1.45pm, Radio 4) you get the unaccustomed treat of hearing Will Self banter with people, something that doesn’t seem to come naturally to a bloke who drops words such as “hypocaust” into his conversation. The idea here is that he takes a 50km walking tour of the Large Hadron Collider in order to see it and to work out whether it has anything to teach him. He does the walking above ground, pausing occasionally to descend and have a look at the experiments. He’s got a point when he says that he doesn’t get what physicists are so keen to find out that made them go to the trouble and expense they’ve gone to at Cern. When scientists stop to explain it to him he feels the same as anyone who’s been on the receiving end of a talk about pensions. The first couple of sentences are OK but after that it’s largely, as Alan Partridge would say, “just a noise”. Above ground, in the midst of an Alpine storm, Self apprehends more about the universe than he is ever likely to get from the results of any of the experiments being carried out below. The Greeks, he says, were probably ahead of us and they just used their feet and their minds. Different Every Time (Weekdays, 9.45am, Radio 4) is Julian Rhind-Tutt’s reading of Marcus O’Dair’s biography of one of the great individuals of British unpopular music, Robert Wyatt. One of the first things we learn is that Wyatt was very ill as a child, something he has in common with a remarkable number of singularly driven musicians, such as Joni Mitchell. Another is that when he and the Soft Machine were summoned to America to tour with Jimi Hendrix they landed in Manhattan by helicopter on the top of the Pan Am building, “like a dragonfly on a tomb”, as one of Mitchell’s lyrics characterised it. I particularly liked the image of Wyatt learning by watching the Jimi Hendrix Experience from the wings, noting how the drummer Mitch Mitchell followed the guitarist “like a sidecar”. The term “rocking vicar” resonates because it perfectly describes the need felt by some people in the established church to prove their “product” can match the excitement of skiffle or hula hoops or the internet or whatever the kids of today are into. In the unfortunately titled Hip In A Hijab (Friday, 11am, Radio 4), Shelina Janmohamed does something similar from an Islamic point of view, talking to teenage girls brought up in that faith about how they manage to reconcile it with the teenage need to always be cool. I await the programme that is prepared to explain why all teenagers seem to live under an obligation to act cool, much as earlier generations were obliged to act righteous. In the radio adaptation of his short play Cocktail Sticks (Saturday, 2.30pm, Radio 4) Alan Bennett remembers his parents, “a lovely couple”, who gave him everything but the thing that writers value most: the memory of a difficult childhood. If you were brought up in Yorkshire at any point between the 1930s and the 1970s you have an endless supply of poignant humour at your fingertips. Just take anything your parents used to say and quote it as if it were poetry. It’s done well for Alan Bennett, as this play proves. This script calls for him to say the word “fuck” four times in a couple of sentences. I always understood you needed a senior editor’s sign-off to use the word once. To get permission for four they must have gone right to the top.",profile/davidhepworth,hepworth,david
380,2015-01-03T06:00:10Z,https://www.theguardian.com/tv-and-radio/2015/jan/03/catch-up-tv-guide,"Catch-up TV guide: House Of Fools, Black Mirror and more",tv-and-radio,Television & radio,The Guardian,"TV: House Of Fools Christmas Special Sometimes it’s fun to watch the comedy greats even when they’re coasting. Sometimes it’s fun to watch the comedy greats precisely because they’re coasting. In the Christmas special of House Of Fools, Vic and Bob are having a laugh in both senses of the phrase. Basically, they just hang around on screen being Vic and Bob. There are sight gags and pratfalls. Cartoon violence and jokes about Cockermouth. There’s a climactic raid on the house of Phil Collins. It’s possibly the least consequential thing they’ve ever done and, consequently, it’s great fun. BBC iPlayer Video: Mozart In The Jungle  This adaptation celebrating the backstage lives of New York classical musicians confirms Amazon’s ascent into the TV big leagues. The script is sharp. The plotting is cheesy but urgent. And there’s money on the screen in the shape of a cast including Gael García Bernal, Saffron Burrows and Malcolm McDowell (apparently channelling Steven Toast). Catch the entire season in full on Amazon. Amazon Prime Instant Video Audio: Turned Out A Punk When she’s not snarling and screaming in her band, New York punks Perfect Pussy, Meredith Graves is busy writing brilliant essays about pathetic indie-band beefs, calling out sexism in the industry and generally being a badass. Which makes her the perfect guest for Turned Out A Punk, the podcast from Fucked Up frontman Damian Abraham which traces musicians’ personal histories through their love of punk. Graves chats about violence and misogyny in the scene, as well as her love of touring and wrestling. Other recent guests include the Arcade Fire and Beggars Group founder Martin Mills. audioboom.com TV: Black Mirror - White Christmas The festive special of Charlie Brooker’s dystopian anthology series is, as you might expect, entirely lacking in goodwill, depicting the holiday season as a period of solitude and emptiness. Which makes it perfect viewing for January, a time when even the faintest memory of the Christmas gorging session is likely to have you reaching for the sick bucket. Jon Hamm and Rafe Spall are two singletons, sharing stories of gadget-enabled love and loss over a Christmas dinner. But something’s not quite right with their situation… 4oD TV: Roald Dahl’s Esio Trot  A real casting coup for this BBC adaptation, with Judi Dench and Dustin Hoffman popping up as its lovelorn leads, who bond over an undernourished tortoise. Warm though never saccharine, it’s a fine example of Dahl done right. BBC iPlayer",profile/kate-hutchinson,Kate ,Hutchinson
381,2015-01-03T06:00:10Z,https://www.theguardian.com/lifeandstyle/2015/jan/03/modern-tribes-mindfulness-student-catherine-bennett,Modern tribes: the student of mindfulness,lifeandstyle,Life and style,The Guardian,"Sorry, could you please not talk so loudly when I’m doing an exercise? Just for a couple of minutes, max? And please don’t touch that banana. Because it’s actually my mindful eating? No, no, I’ve lost my place of mindfulness. Damn. No don’t apologise, I’ll take this moment to pay attention to my emotions. And breathe. I’m feeling anger. Irritation. Maybe a trace of murderous rage. See, that’s the brilliant thing about mindfulness, even if your session is ruined because someone suffering from a classic case of non-mindfulness just came blundering along – have you ever thought about your posture? You know there’s always going to be another chance to be in the present moment, it’s just a question of forward planning. Well, for a start I’m much calmer. And much less judgmental. Less stressed, look how I’ve been about the banana, no, please don’t touch it. Basically, it’s quite spiritual, Buddhists were doing this thing called anapanasomething for years, only nobody realised the full benefits until it was turned into mindfuless by, I think, Goldie Hawn? Like, I got promoted to partner. Right, with a pay rise. All because of mindfulness. They’ve proved it, people who can live in the moment earn more. I can’t believe I wasted all those years on zumba and don’t even talk to me about Pilates. OK, if we’re quick you could try some mindful eating, what did you get for lunch? So normally I’d go for something more mystical than a bagel – what’s in it? Right, first we look at it with full attention. Touch the bagel, exploring its texture, now sniff it. Listen. Imagine you are a Martian who has never seen a fresh, glossy, smoked salmon bagel before. Notice its hole. Now close your eyes. Now I’m going to intentionally tear off a piece, chew it slowly, and taste it, I’m noticing the difference between the doughy bagel and the lemony salmon, now I’m going to swallow it, feel it, moving down my oesophagus. And again. Now I’m totally in the bagel moment. Oh sorry, did you want some? You’re very welcome to my banana.",profile/catherinebennett,bennett,
382,2015-01-03T06:00:10Z,https://www.theguardian.com/music/2015/jan/03/music-to-play-in-a-book-shop-cerys-matthews,Cerys Matthews: the sound of silence,music,Music,The Guardian,"Dear Doctor, I work at a book shop and the management has banned the playing of music in the shop. What songs can convince the literary, silent types to rethink their folly? Is it really madness to enjoy silence in a book store? Surely madness lies in the antithesis of this, in the trespassing upon our senses of ill-curated storms of sound. Everywhere we go, we are assaulted with a tirade of music, from doctors’ waiting rooms to restaurants to train platforms. Apparently, there is a science behind this: play the music faster and louder, and you’ll sell more – turning us all into unwitting hamsters in a twisted capitalist experiment. This is Orwell’s tele-screen evil eyes reimagined as evil sound systems, over which the staff have no control.    So I’m afraid my remedy is to reprogramme yourself, and enjoy the peace. If you’re worried about going cold turkey, ease yourself into the abyss with Perry Como’s understated Silent Night, and then get closer to the zone with the long, otherworldy chords in John Tavener’s Towards Silence: IV Turiya. Finally, line up John Cage’s 4’33, in which a piano player eases himself into position, hands above the ivories before playing… nothing. Find yourself a perfect oasis of zilch. Still, I get that time can travel slowly at work. If you’re hellbent on persuading your boss to allow music, then propose a playlist inspired by great literature – a talking point that might even help sales. I’d start with the warming layers of Infra by Max Richter, inspired by TS Eliot’s The Waste Land, and a classic – Blur’s Tender, echoing F Scott Fitzgerald’s Tender Is The Night (itself a quotation from Keats’ Ode To A Nightingale). Over to you…",profile/cerys-matthews,matthews,cerys
383,2015-01-03T06:00:10Z,https://www.theguardian.com/lifeandstyle/2015/jan/03/bramley-apple-producing-eating-apples,Ask Alys: your gardening questions answered,lifeandstyle,Life and style,The Guardian,"Our ‘Bramley’s Seedling’ cooking apple tree is now eight years old and has always produced the large, green, acidic cooking apples that one would expect from it. This year, however, it is laden with masses of huge red apples that are sweet enough to eat. Why has our tree suddenly started producing red, sweet, eating apples, instead of normal Bramleys?Sometimes, Bramley apples can flush orange, with broad, red stripes that make them look very rosy-red, though this usually happens on only one side of the fruit. Perhaps this apparent change is down to the fact that the combination of a heavily fruiting tree and the hot summer has meant the apples have ripened properly for once, and you are now seeing its fruit in their true colours. Bramleys are certainly a lot more flushed when they’ve been allowed to ripen on the tree than you ever find them in the shops. Even so, I wouldn’t call their fruit sweet exactly, although you can sometimes eat Bramleys late, say in spring, and be almost persuaded that they are an eater. Otherwise, the only explanation is that the rootstock has started fruiting. Perhaps the tree is sprouting below the graft union just above soil level, but because it has grown over the years, you haven’t noticed. If the fruits from the rootstock are sweet, I’d take that as a welcome bonus. Either that, or a local fruit fairy has snuck in and secretly grafted an eating apple variety to all the branches. ",profile/alys-fowler,Alys,Fowler
384,2015-01-03T06:00:10Z,https://www.theguardian.com/fashion/2015/jan/03/best-beauty-products-2014-sali-hughes,Beauty: Sali Hughes’s greatest hits of 2014,fashion,Fashion,The Guardian,"As I look back on all the products I tried, loved, hated and dribbled over in 2014, it occurs to me that several of them not only made the grade, but have also taken up permanent residence in my everyday kit. The year got off to a flyer with L’Oréal Elvive Fibrology, a shampoo and conditioner (each £2.99) that absolutely kept their promise to make my hair bigger within one wash. I’ve learned to switch to something else every six weeks or so, to lose the buildup, but I always come back for more. My other hero of 2014 is Vichy Aqualia Thermal serum (£16.15), a mid-price treat for any dehydrated skin that instantly imparts moisture and healthy plumpness. I routinely choose it over serums that cost five times as much. Clarins Instant Concealer (£21) blew the competition out of the water last year. It simply covers and brightens under-eye circles better than any other and, millilitre for millilitre (the tube is big, the formula concentrated), costs less than many budget brands. Please, Clarins, make it your new year’s resolution to introduce darker shades, so everyone can feel the love. Glow Maximizer (£28), meanwhile, was Dior’s least showy 2014 launch. It seemed almost unconfidently snuck out, when something this brilliant called for a great deal of showing off. This light-reflecting primer mimics a youthful skin glow to the point where all other light reflectors now seem woefully inadequate. I rate all of these products so highly that I honestly can’t imagine what could trump them in 2015. But I promise to remain obsessed with finding out. Have a very happy new year. • Follow Sali on Twitter.",profile/sali-hughes,Sali,Hughes
385,2015-01-03T06:00:10Z,https://www.theguardian.com/lifeandstyle/2015/jan/03/wholesmeal-flour-baking-spiced-potato-cake-seeded-breakfast-muffins-recipe,Wholesome fun: what wholemeal flour can add to your baking,food,Food,The Guardian,"Wholesome” is an adjective I shy away from, especially when baking. Where I seek pleasure and excess, “wholesome” promises moderation and salutary benefit. I’m haunted by visions of “healthy” cakes with all the flavour and interest of a piece of cardboard, or loaves as dense as lead weights. And so for a long time I avoided wholesome baking and anything that threatened to come close to it – wholemeal and wholegrain baking were off the cards. But wholemeal flour needn’t mean wholesome virtue: fold it into a cake batter, then cloak with rich cream-cheese icing; marry its nutty depth to soft brown sugar; add to bread for a rounder, subtler taste. Unlike refined white flours, wholemeal contains, as the name suggests, the whole grain – bran, germ and endosperm – leaving wholemeal higher in fibre, vitamins, flavour and complexity than white flour. Where wholemeal flour is called for, it must be used with care: greater flavour comes at the expense of rise; a coarser texture can end up dry and crumbly. But these problems are easily mitigated by adding a little extra liquid (to compensate for wholemeal flour’s greater capacity for absorption) or by combining it with white flour to achieve a balance between taste and texture. In bread doughs, wholemeal will mean you have to knead longer to build up elasticity. Just make sure you buy carefully when choosing wholemeal flour: strong versions are best for bread whereas “plain wholemeal” is a wiser choice for cakes and biscuits. Sweet potato cake with cream-cheese icing I’ve called for sweet potato here because its mild sweetness works well in cakes, but you should feel free to adapt according to what you have sitting around in the vegetable drawer: carrots are the usual choice, but parsnip, potato and butternut squash are worthy substitutions, too. Serves 8-10175g unsalted butter, softened175g soft light brown sugar125g sweet potato, peeled and coarsely grated3 large eggs175g wholemeal flour2 tsp baking powder1 tsp ground cinnamon1 tsp ground ginger¼ tsp salt50g sultanas or raisins50g pecans, roughly chopped For the icing75g butter, well softened50g soft light brown sugar½ tsp ground cinnamon300g full-fat cream cheeseCinnamon, to dust25g pecans, finely chopped, optional 1 Preheat the oven to 180C/350F/gas mark 4 and grease and line the base of a deep, 20cm round springform or loose-bottomed tin. 2 Cream the butter and sugar until well aerated, smooth and creamy (if it’s still heavy and waxy, beat for a little longer, or warm the butter very slightly in the microwave). Stir in the grated sweet potato and the three eggs. 3 In a separate bowl, combine the flour, baking powder, spices and salt, then add this to the wet mixture and stir until smooth. Fold in the dried fruit and chopped pecans, then spoon the cake batter into the prepared tin. 4 Bake for 40-45 minutes in the preheated oven, until well-risen and just beginning to shrink away from the sides of the tin. A small knife inserted into the very centre of the cake should emerge clean if the cake’s cooked through. Once cooked, leave to cool in its tin for 10 minutes before unmoulding on to a wire rack and leaving to cool completely. 5 For the icing, beat the butter with the sugar and cinnamon until very soft and smooth. Drain any excess liquid from the cream cheese, then mix it into the butter and sugar a little at a time until you have a smooth, sweet icing. If it’s a little runny, return it to the fridge for a while. 6 Halve the cooled cake horizontally to create two thinner layers, then slather one side of each layer generously with the icing. Stack the two halves so there are two layers of icing. If you have leftover icing, you may be able to ice the sides, too. Dust the top with a little extra cinnamon and maybe some chopped pecan, too.    Nutty, wholesome, sweet and delicious: a carot cake made with sweet potato, with a cream-cheese icing; and wholemeal seeded breakfast muffins. Photograph: Jill Mead/Guardian   Wholemeal seeded breakfast muffins This is a one-bowl recipe, which might be as much as anyone can or should commit to for a morning bake. And thanks to a generous hand with the seeds and a dose of wholemeal, these are as filling as they are easy to make. You could swap in finely chopped walnuts, hazelnuts or peanuts for the seeds if you prefer. Makes 8-1075ml sunflower or corn oil2 tbsp peanut butter30ml milk2 large eggs60g soft light brown sugar100g plain wholemeal flour1½ tsp baking powderA pinch of salt75g seeds – a mix of sunflower, pumpkin and sesame works well 1 Line a 12-hole cupcake tin with paper muffin cases and preheat the oven to 180C/350F/gas mark 4. 2 Whisk the oil, peanut butter, milk, eggs and sugar together in a large bowl. Once combined, add the flour, baking powder and salt and stir gently until smooth. Mix in all but 2 tbsp of the seeds. 3 Divide the batter between the muffin cases until they’re no more than ¾ full, then scatter the remaining seeds on top. Bake for 20 minutes or so in the preheated oven, testing with a small knife to check that the centres are set. 4 When they’re ready, they ought to be well-risen and springy to the touch. Best eaten fresh from the oven.",profile/ruby-tandoh,Ruby ,Tandoh
386,2015-01-03T06:00:10Z,https://www.theguardian.com/lifeandstyle/2015/jan/03/gubbeen-cookbok-review-giana-ferguson,Book of the week: Gubbeen by Gina Ferguson – review,food,Food,The Guardian,"In a nutshellTales of love, labour and cooking from Gubbeen, a County Cork farm and Irish national treasure, famed for its excellent produce. What does it cover?Life in the farmyard, the dairy, the smokehouse and the kitchen garden, with recipes that bring a waft of hay and burning turf, milk still warm from the dairy and butter freshly churned, right to your kitchen table.    Gubbeen cookbook cover Photograph: None/Guardian   What’s so special?The storytelling approach throughout is captivating (“Gubbeen lies between Mount Gabriel and the Atlantic Ocean …”) and the food instantly whets the appetite. Who would like it?Lovers of the simple life. The Fergusons’ world is a traditional one, where time is taken to do things, and things are done well as a result. Who wouldn’t like it?Well it is a book about a real-life farmyard, with all the muck and muddle that entails – if you like your food in cellophane, this might not be for you. Best recipe?Gubbeen – the cheese – is extraordinary, and any of the recipes using it would make the cut here. At a push though, the gubbeen and chorizo potato cake with wilted chard would have to be it. Anything else?The notes on caring for calves, bonhams (piglets), brahma hens and the bronze turkeys are wonderfully moving. We sayShows that food is only as good as the respect and care with which it is made. This humble working farm leads by example. To order Gubbeen by Giana Ferguson for £20 (RRP £25) visit bookshop.theguardian.com or call 0330 333 6846. ",profile/dale-berning-sawa,Dale,Berning Sawa
387,2015-01-03T06:00:10Z,https://www.theguardian.com/lifeandstyle/2015/jan/03/bubble-tea-biju-behind-the-scenes,Bubble trouble: bubble tea without the nasties,food,Food,The Guardian,"Bubble tea is a big thing in Asia – everyone loves it: creamy, sweet, often flavoured tea with chewy black tapioca pearls bobbing at the bottom of a tall cup, and a big straw with which to slurp them up. There’s a general misconception that these chewy tapioca pearls are the bubbles – but they’re not. They’re just the pearls! The bubbles in bubble tea come from the fact that the drink, once prepared, is shaken in a cocktail shaker to produce actual bubbles and make the drink frothy. About 4-5 years ago, bubble tea started making a comeback. During a trip back home to Singapore, I noticed that a new shop that had recently opened was selling two different categories: fresh milk and milk tea. My curiosity was piqued – if the one was made with fresh milk, what was the milk in the other? I was told that milk tea was usually made with powdered milk. Now, this was around the time when there was that big powdered milk scandal in China, so finding out that that’s what I’d been drinking in my bubble tea all these years was a bit of a shock! I felt cheated … On my return to the UK, the trend was picking up – a bunch of new places had opened, but I was disappointed. Everything was so artificial – the flavours, the colours. I decided the food scene in London deserved better than £3.50 for something bad made with powdered milk, so I spent the next year-and-a-half figuring out a plan. I went on a two-month research trip to Taiwan and learned a lot about the bubble tea industry there, and how supplier-driven it was: everything from the ingredients to the recipes came from the suppliers, and they were naturally averse to change. The shops claimed to be tea specialists, but the tea they used was never freshly made. Instead it was made in vast quantities and reheated, either in kettles or with steam wands. Anyone who drinks tea will tell you that is no way to treat it! In Singapore fresh milk isn’t good – it has a vanilla flavour, which I’m fairly certain isn’t produced by the cows themselves. But I love British milk. So I decided I wanted to make bubble tea with fresh, organic milk, freshly made tea and natural flavourings. We wanted to cater to eastern as well as western tastes – which is a slightly tricky balance to strike. Taro milk, for example, or ice honey green tea, are such classic Asian choices, whereas UK customers love ice passion fruit and ice peach tea. We opened on Old Compton St in Soho, London, five months ago. We serve five different categories of drinks: milk (with green or black tea), ice tea (no milk, just fruit flavours), fruity milk (no tea, just milk and fruit flavours), mousse tea (sweet tea with savoury mousse) and – this one’s slightly out of left-field – coconut water. We offer almond and soy milk as well as regular cow’s milk. Our tapioca pearls are baked fresh every two hours, and we prepare our own toppings too – cubes of herbal jelly or egg pudding, balls of popping fruit juice … We really look after our customers and get excellent feedback. It’s such a good feeling to see someone nodding and smiling over an ice peach tea on a hot day. bijububbletea.com",profile/dale-berning-sawa,Dale,Berning Sawa
388,2015-01-03T06:00:10Z,https://www.theguardian.com/film/2015/jan/03/this-weeks-film-events,"London Short Film Festival, Eric Rohmer: this week’s film events",film,Film,The Guardian,"Adventure film festival, Nationwide Snowboarding down the Himalayas? Surfing under the northern lights? Leaping down an alpine waterfall? Mountain biking through Afghanistan? Most of us know we are never going to come close to actually doing any of these things, but it’s heartening to know someone’s out there doing them – and filming them. The fact that this festival is marking its 10th anniversary this year should be proof enough that the appetite for vicarious adrenaline kicks is alive and well. Eleven danger-freaksome docs are sorted into three programmes, which play in 30 cinemas around the country. The festival begins with a gala screening in London on Thursday, featuring Q&As with some of the reckless stars on screen. Various venues, Thu to 17 Feb London short film festival  More than just another collection of good shorts (not that there’s anything wrong with that), this is a festival with an anarchic, experimental sensibility and no time for social niceties. You can pretty much tell where it’s at by sampling some category titles: Funny Shit, Fucked Up Love, WTF, New Queer Visions, Lo-Budget Mayhem. There’s a particularly good range of programmes for women, including selections on girlhood (and boyhood), motherhood (and fatherhood), “Femmes Fantastiques”, international girl power, women’s erotica and “superficial, homophobic lesbians” (in web comedy The Slope). That’s just the tip of the iceberg. There are music and industry events, and guests including musicologist David Holmes (presenting his debut film and talking to Mark Kermode), a panel of Greek women film-makers, and Andrew Kötting and Iain Sinclair, showing a work in progress. Various venues, Fri to 18 Jan Eric Rohmer, London Rohmer once said he was interested “less with what people do than with what is going on in their minds while they are doing it”. While his Nouvelle Vague colleagues were experimenting with form and structure, Rohmer mined the moral and emotional complexities of situations and characters – a bored single woman (The Green Ray), a Catholic man and a free-thinking divorcee (My Night With Maud), a man tempted into an inappropriate relationship (Claire’s Knee). He’s an acquired taste, but there’s a universal wisdom to Rohmer’s films. As well as a re-release of The Green Ray, this season includes some rarely seen shorts and documentaries. BFI Southbank, SE1, Sat to 27 Jan Conversations About Cinema: Impact Of Conflict, Bristol We might now be in 2015, but the first world war centenary commemoration is far from over, especially with a new adaptation of Testament Of Youth out next week. This new initiative aims to explore the wider repercussions of conflict in the broadest sense, through film and discussion. It starts gently at Bristol’s Watershed cinema, with Rebels In The Rubble – a series of Sunday screenings dealing with the aftermath of the second world war, from Ealing’s light-hearted take Passport To Pimlico to Rossellini’s Rome, Open City, Polish landmark Ashes And Diamonds and The Third Man. Past and upcoming releases will be incorporated into the strand over the year, such as Louis Malle’s Au Revoir Les Enfants and Claude Lanzmann’s new film The Last Of The Unjust, with introductions and Q&As. Watershed, Sun to Jun ",profile/steverose,Steve,Rose
389,2015-01-03T06:00:10Z,https://www.theguardian.com/music/2015/jan/03/clarence-clarity-i-feel-too-normal,Clarence Clarity: ‘I feel too normal’,music,Music,The Guardian,"Wat Buddhapadipa is the UK’s oldest Buddhist temple. A fantasy of gold lattice and intricate Thai architecture, it appears to have been cut and pasted on to its south-west London site, juxtaposed with the boxy brown suburbs of Wimbledon by some strange, resplendent slip of the cosmos. “I’ve been looking into places that are a bit of a jolt to the system,” Clarence Clarity says, wandering around the temple grounds. “And this here… Well, we’re not in London any more are we?” Even with just a handful of songs to his name, Clarity has been jolting systems with some success of late. Constructed from a reeling sonic palette, like Prince covers sex-yowled over a sputtering dial-up connection, Clarity’s music is a glitching, unsettling combination of sleaze, funk, static and collapse, made all the more intense by the throbbing, eye-ache videos he makes as an accompaniment. Hacking together footage of soft porn, internet memes, chattering dinosaurs and pixelated apocalypse, the Clarity aesthetic – which first emerged on YouTube two years ago – can at times feel like an unfiltered dip into the chaotic flood of online information: stimulating, but also exhausting and bewildering. At the same time it has proved focused and compelling enough to get Clarity a proper record deal, with Bella Union, home to the Fleet Foxes and Flaming Lips. “The videos are supposed to represent that assault of being plugged in to the internet,” he explains, as we walk past a shrine that consists of a tiny golden Buddha sitting next to a jaunty, ceramic Peter Rabbit. “That vivid imagery coming at you, the adverts flashing up, the refreshing of Facebook, and just being overwhelmed by it all. That’s part of what Clarence Clarity is about: me trying to find some focus in the madness. I feel like there’s constant confusion around me, so the aesthetic is deliberately overwhelming, titillating to a point, and there is a part of it that’s deliberately garish and offensive, just for the sake of it. Everything has a slightly seasick feel, pushing and pulling and tripping over itself.”    The music may be challenging but it has also proved intriguing to people won over by Clarity’s sound and aesthetic. They, in turn, have been scrabbling to find out more about an evasive artist who has taken great care to mask his identity. Until now, that is. While Clarence Clarity is still not prepared to tell the world his real name (“You can spend half an hour Googling and find it out if you really want”), he can at least confirm that – as opposed to previous statements – he’s not a Fijian national. Neither is he, as one internet rumour had it, the reclusive north London beatsmith Jai Paul. Instead, he is a man who appears to be in his mid-20s, from the south of England, with a screen-tan pallor, longish guitarist’s fingers and a set of crazy songs. He’s not the world’s greatest interviewee, reluctant to be drawn into making definitive statements and describing himself as “no conversationalist”. He seems keenly aware that any truth about himself is likely to be far more prosaic than any rumour started in the wilds of the web. In fact, he wishes he were weirder. “When I leave the house, I feel too normal,” he says with a sigh. “When I’m doing my music, I’m locked in my own little place and it feels weird and wonderful and totally alien; I go out into the real world and that all falls apart. Clarity is this character I can go into.” Clarity cites Ariel Pink as a big inspiration, and the blurry, stop-start, lo-fi R&B of his forthcoming debut album, No Now, was clearly made under the same self-imposed restrictions as Pink’s hazy tape-hiss pop. Each of the tracks on No Now is sprinkled with seemingly arbitrary shards of audio chaos. “It’s dense and overwhelming,” Clarity agrees, “but it’s consistent as well. It may seem strange over a couple of tracks, but it’ll make a lot more sense over the course of an album.” The anarchy is extended to the track titles – Buck-Toothed Particle Smashers, Porn Mountain – names that suggest the non sequiturs of a random name generator.    As it turns out, the Clarence Clarity moniker itself is a reference. It’s the name given to a well-known internet meme: a photo of a man having a moment of mind-blowing realisation in the middle of a rave. “Sudden Clarity Clarence” is often used to illustrate a Eureka moment (and often ironically, too). Clarence claims the serendipity is entirely coincidental. “I had already chosen the name, then I found that meme. It was perfect, a moment of clarity: Sudden Clarity Clarence looking back at me.” Naturally, there is the suspicion that someone who’s so careful to conceal their identity must have something to hide; and, sure enough, there are abandoned musical projects lurking in Clarence’s not-too-distant past. “Yeah, I’ve got a musical history, and I suppose I don’t want to have to justify why certain things in the past haven’t taken off,” he confirms. “I’ve wiped the slate clean a couple of times. It all feels necessary to have got here.” In an age when public persona is filtered through constantly editable digital profiles, this desire to reset seems less suspicious than a sign of the times. With his meme name, his fondness for Google-sourced imagery and his music built from the distorted scraps of other songs, Clarity is part of a generation of performers who have grown up immersed in their online existence, where information and identity are endlessly sculptable. He even finds it hard to accept that the physical world is anything more than another imitation. “The way I see it,” Clarity concludes, “we’re probably going to converge into ‘the machines’ at some point. Even if we did end up in this universal consciousness in the clouds, we’d probably invent this stupid human condition for the fun of it. Maybe that’s what life is already; it’s more likely this is a computer simulation than anything else.” The Who Am Eye EP is out now on Bella Union; the album No Now is out in March",profile/ian-mcquaid,mcquaid,ian
